date, store_ID, product_ID, quantity_Sold, revenue 
2025-02-03, 15, BAG-362, 48, 971.75 
2025-01-01, 51, ZSY-699, 17, None 
None, 73, KEY-449, 40, 910.28 
2025-02-14, 40, RAK-347, 36, 801.79 
2025-01-30, 18, QKT-766, 2, 432.64 
DATE_ERROR, 1, XNH-617, 28, 153.16 
2025-03-04, 70, WVT-510, 20, 546.58 
2025-01-21, 3, EDY-786, 33, 91.47 
2025-03-15, 64, PRODUCT_ERROR, 21, 401.08 
2025-01-25, 5, LLM-379, 37, 774.77 
2025-02-22, 55, ZIU-625, 10, 662.26 
2025-01-06, 70, DAT-866, 10, 828.45 
2025-02-27, 99, PZS-632, 36, 616.27 
2025-02-14, 54, BJA-716, 29, 113.29 
2025-02-06, 93, PRODUCT_ERROR, 4, 811.41 
2025-01-13, 61, XAP-098, 12, 327.02 
2025-03-30, 26, , 28, 34.76 
2025-03-04, STORE_ERROR, KUA-635, 34, 353.62 
2025-03-07, 38, LDP-713, 3, 735.91 
None, 75, None, 49, 315.71 
2025-03-26, 20, TKB-889, 44, 816.03 
2025-01-28, None, VWU-551, , 440.2 
2025-01-03, 100, PRODUCT_ERROR, 43, 217.51 
DATE_ERROR, 99, None, 50, 780.67 
2025-02-17, 88, None, 45, 712.05 
2025-02-08, 46, ZDB-215, 3, None 
2025-03-19, 42, TAX-209, 38, 922.9 
DATE_ERROR, 32, BES-327, 25, 393.67 
2025-01-18, 65, LGI-181, 42, 575.93 
2025-02-14, 73, YQX-402, 50, 898.15 
2025-02-16, 99, NPV-372, 32, 563.16 
2025-03-08, 87, HUW-915, 8, 439.55 
2025-01-27, 43, VDN-470, 36, 956.17 
2025-03-15, 45, NQH-735, 18, 571.83 
2025-03-26, 58, NIH-564, 39, 16.06 
2025-01-10, , EUN-294, 38, 145.15 
2025-02-06, 46, XNM-919, 30, 186.19 
2025-03-03, 33, OQV-725, 38, 991.01 
2025-01-23, 14, JOL-682, None, 532.34 
2025-01-09, STORE_ERROR, SKT-501, 14, 434.25 
2025-01-16, 96, QXB-039, None, 252.87 
2025-01-30, 23, EJA-329, 25, 439.81 
2025-03-29, , ZZS-938, 17, 71.13 
2025-01-29, 42, NTP-478, QUANTITY_ERROR, 951.97 
2025-02-20, 20, KJJ-470, 27, 176.13 
, 2, SLP-688, 20, 535.37 
2025-01-23, STORE_ERROR, None, 19, 551.02 
2025-03-31, 39, HRU-020, QUANTITY_ERROR, 198.64 
2025-02-07, 84, None, None, 411.49 
2025-01-15, 48, MRD-175, 1, 132.08 
2025-03-15, 50, ROO-366, 37, 621.75 
2025-03-09, 87, VZB-136, 45, REVENUE_ERROR 
2025-03-24, None, ZEG-207, 27, 87.07 
2025-01-18, 14, YYZ-630, 9, 39.99 
2025-01-08, 6, None, 9, 601.05 
2025-02-07, 91, TZQ-282, 17, 579.65 
2025-03-01, 78, YLF-814, 35, 211.34 
2025-02-28, 15, PSO-219, 6, REVENUE_ERROR 
2025-02-01, 2, PRODUCT_ERROR, 42, 786.32 
DATE_ERROR, None, VQO-910, 41, 856.96 
2025-01-21, 20, PDM-483, 49, REVENUE_ERROR 
2025-02-14, 38, ZNS-467, 15, 758.07 
DATE_ERROR, 84, FFK-958, 18, 465.91 
2025-03-30, 89, BCA-900, 13, 560.1 
2025-03-25, 39, JIN-855, 34, 36.15 
2025-03-08, 25, HLG-694, 46, 71.3 
2025-04-01, 6, NRP-692, 45, 182.0 
2025-01-04, 32, TVW-842, 39, 556.55 
2025-02-09, 55, NUA-469, 14, 830.55 
, 34, OJU-259, 19, 921.97 
None, 74, PRODUCT_ERROR, 34, 634.1 
2025-03-24, 43, YVN-566, 32, 109.28 
2025-01-26, 77, DEO-654, 29, 998.52 
2025-03-28, 77, QAJ-113, 44, 951.96 
2025-03-07, STORE_ERROR, MIZ-544, 5, 59.24 
2025-01-03, 2, FBE-090, 29, 788.98 
None, 73, EAJ-344, 4, 388.38 
2025-03-22, 67, DPY-457, QUANTITY_ERROR, 278.33 
2025-02-06, 18, NJP-283, 20, 504.64 
2025-03-16, 6, FPI-676, 45, 979.86 
2025-01-01, 60, XBZ-681, 37, 758.0 
2025-01-06, 91, QGT-474, QUANTITY_ERROR, 843.52 
2025-02-07, 37, YRU-110, 19, 681.53 
2025-02-26, 13, NED-281, 23, 189.09 
2025-02-22, 6, , 22, 263.49 
2025-02-02, None, ULC-667, 41, REVENUE_ERROR 
None, 89, KLT-258, 22, None 
2025-02-19, 42, ZDF-614, 43, 753.13 
2025-02-05, 19, PRODUCT_ERROR, 44, 840.9 
2025-03-28, 57, HIG-292, 2, 508.49 
None, 47, OGD-837, 1, 234.98 
2025-01-12, 31, QMX-850, 12, 308.04 
2025-02-23, , QPW-399, 23, 746.74 
2025-03-01, 16, BHG-687, 4, 244.81 
, 54, NJM-881, 20, 752.39 
2025-01-27, 68, KIZ-816, 11, 935.02 
2025-02-14, 96, YFO-219, 36, 519.13 
2025-01-25, 82, VOH-963, QUANTITY_ERROR, 521.5 
2025-01-28, 3, YQU-012, 45, None 
2025-01-31, 50, BUG-101, 18, 715.28 
2025-01-20, 23, GFX-715, 22, 228.39 
2025-03-13, None, JTS-585, 28, 493.21 
2025-03-10, 33, ROU-141, 24, 671.88 
2025-02-07, STORE_ERROR, MYD-058, 38, 741.33 
2025-01-15, 75, RWZ-038, 40, 927.48 
2025-02-02, 51, LJC-352, 22, 653.78 
2025-01-21, 65, QNX-048, 33,  
2025-01-01, 39, RTS-987, 36, 54.65 
2025-02-17, , TVM-252, 19, 61.53 
2025-03-17, 45, SKV-907, 44, 885.94 
2025-02-12, 5, JON-743, 33, None 
2025-03-23, STORE_ERROR, ZUE-026, 41, 413.51 
2025-01-01, 53, XDS-061, 22, 247.76 
2025-03-08, 93, JQO-407, 7, 357.98 
2025-03-04, 23, ADK-547, 4, 538.64 
DATE_ERROR, 68, YSV-618, 41, 185.61 
None, 33, PUH-949, , 554.03 
2025-01-31, 52, GXV-452, 35, 524.98 
2025-02-24, 10, ZIM-941, 10, 936.95 
2025-01-27, 71, OUQ-104, 9, 460.1 
2025-03-20, 77, YZX-164, 27, 382.8 
2025-03-01, 87, TWT-877, 11, 438.51 
2025-03-27, 93, IBC-420, 27, 768.52 
2025-03-07, 57, NRJ-948, 19, 711.82 
2025-02-27, 75, RSK-780, None, 150.57 
2025-03-26, 53, BXA-559, 39, 918.62 
None, 85, ZIB-220, 45, 258.09 
None, 29, ZGP-161, QUANTITY_ERROR, 747.65 
2025-03-10, 75, None, 13, 619.25 
2025-01-17, 32, SPJ-910, 43, 120.93 
2025-01-18, 48, EWP-628, 25, 653.37 
DATE_ERROR, None, KUZ-154, 6, 291.71 
2025-04-01, 17, PRODUCT_ERROR, 44, 50.0 
2025-02-19, 84, HRH-740, 13, 749.15 
2025-01-01, 100, CXS-848, 26, REVENUE_ERROR 
2025-03-26, 62, FJG-216, 48, 673.03 
2025-02-16, 75, ACZ-050, 39,  
2025-03-21, 85, VWY-743, 20, 111.85 
2025-02-16, 23, UZT-634, 35, 571.32 
2025-03-25, 50, YFB-403, 31, 15.12 
2025-02-07, 21, ZHB-128, 30, 620.59 
2025-03-31, 88, YVZ-396, 14, 165.14 
2025-01-18, STORE_ERROR, XDM-192, 23, 165.52 
2025-02-01, 52, RLX-785, QUANTITY_ERROR, None 
2025-02-25, 59, USP-276, 8, REVENUE_ERROR 
2025-02-22, 12, PRODUCT_ERROR, 1, 644.72 
2025-03-02, 53, None, 47, 546.95 
2025-01-07, 67, None, 45, 719.13 
2025-01-20, 64, OTB-580, 22, 807.96 
2025-01-27, 1, TGC-963, 9, 778.04 
2025-01-02, 27, SSM-711, 46, 875.6 
2025-01-17, 100, AFA-925, 45, None 
2025-02-11, 45, KIX-054, 43, REVENUE_ERROR 
2025-02-19, 81, DTS-287, 43, REVENUE_ERROR 
2025-01-25, 11, ZIX-327, 33, 525.93 
2025-02-06, 58, GWG-762, 36, 525.26 
DATE_ERROR, 3, KJE-638, 42, 670.4 
DATE_ERROR, 24, HDK-592, 23, 119.71 
2025-02-10, 50, VYD-379, 44, 768.39 
2025-02-07, 29, UIS-226, None, None 
DATE_ERROR, 42, WUN-789, None, 667.51 
2025-01-31, 88, DTU-198, 38, 588.11 
2025-01-14, 34, SNW-946, , 686.38 
2025-01-17, 33, PRODUCT_ERROR, 12, None 
2025-01-30, 46, PUB-618, 26, 576.02 
2025-03-06, 13, WLQ-343, 3, 507.99 
2025-03-31, 15, VOX-597, QUANTITY_ERROR, 858.08 
2025-03-08, 80, NGG-161, 28, 341.75 
2025-02-28, 87, ELG-692, 6, None 
2025-04-02, 88, LOA-431, 18, 972.52 
2025-02-19, 10, TXU-552, 1, 580.52 
2025-02-27, 86, QUT-887, 12, 484.91 
2025-04-02, 92, YXP-774, None, 427.05 
2025-01-30, 99, JWF-873, 12, 81.17 
2025-03-25, 78, NWS-187, 47, 702.86 
2025-02-17, 38, PSL-558, 29,  
DATE_ERROR, 100, PRODUCT_ERROR, 25, 113.66 
DATE_ERROR, None, QVB-072, 42, 390.52 
2025-01-26, 90, BPE-536, 2, 188.63 
2025-03-31, 53, OMZ-661, 11, 192.84 
None, 24, SSO-415, None, 753.01 
2025-02-13, None, FQG-074, 30, 248.11 
2025-01-08, 96, ZOM-436, 12, 99.68 
2025-01-06, STORE_ERROR, KUO-553, QUANTITY_ERROR, REVENUE_ERROR 
2025-02-08, None, CIW-247, 49, 79.73 
2025-03-11, 65, ERO-218, 47, 263.16 
2025-03-28, 68, DTO-842, QUANTITY_ERROR, 21.46 
2025-01-11, 19, TAU-834, 39, 296.6 
2025-03-29, 76, SQH-320, 12, 400.67 
2025-03-16, 13, PRODUCT_ERROR, 8, 61.74 
2025-02-01, 62, VHP-518, 45, 383.57 
2025-01-16, 2, ESU-050, 4, 25.45 
2025-01-28, STORE_ERROR, , 34, 817.92 
, 45, OTZ-390, 20, REVENUE_ERROR 
2025-03-07, 44, FZN-756, 3, 839.4 
2025-03-18, None, EXQ-503, 10, 197.22 
2025-02-27, 98, TUI-064, 6, 702.74 
2025-01-22, 80, AGS-679, 31, 810.46 
None, 33, JJT-162, 21, 206.64 
2025-01-25, 17, YTE-727, None, None 
2025-03-11, 34, QLK-846, 42, 155.96 
2025-02-28, 35, QVI-028, 36, 534.84 
2025-04-02, 73, XVL-705, 4, 640.76 
2025-02-28, 79, KSL-468, None, 383.14 
2025-02-06, 46, WTE-692, 42, 30.48 
2025-03-22, 35, DNM-686, 38, 315.81 
2025-02-06, STORE_ERROR, QTJ-835, None, 392.82 
2025-03-03, 64, LFD-522, 12, 876.21 
2025-02-11, 15, YEU-375, 14, 996.88 
2025-02-24, 83, LEM-017, 13, 254.54 
2025-02-13, 49, TTM-079, 17, 856.02 
2025-01-10, 29, JWL-403, None, REVENUE_ERROR 
DATE_ERROR, 40, PRODUCT_ERROR, 32, 928.65 
2025-02-03, 25, ZXM-496, 4,  
DATE_ERROR, 47, PRODUCT_ERROR, QUANTITY_ERROR, 23.15 
DATE_ERROR, None, VLP-992, 48, 464.46 
2025-01-09, None, QOO-954, 40, 554.89 
2025-03-29, 5, NCW-370, 15, REVENUE_ERROR 
2025-01-17, 97, LKU-106, 29, 472.63 
2025-01-20, 10, NEH-719, 9, 897.96 
2025-02-18, STORE_ERROR, ZTZ-553, None, 569.09 
2025-01-26, 21, FKM-149, 45, 340.35 
2025-02-13, 94, BST-114, QUANTITY_ERROR, 354.03 
2025-02-08, 6, , 2, 459.76 
2025-04-02, 9, PEJ-262, None, 13.45 
2025-01-03, 8, EBM-259, 47, 551.63 
2025-01-28, 63, PRODUCT_ERROR, 47, 315.42 
2025-02-02, 98, JHW-272, 30, 208.81 
None, 40, POZ-942, 5, 807.84 
2025-04-01, 7, PED-550, 27, 778.82 
2025-02-17, 19, ANZ-817, 26, 374.56 
2025-02-17, 31, XNJ-974, 38, 767.94 
2025-03-15, 63, DCP-482, 39, 343.91 
2025-02-25, 43, BCD-594, 19, 699.43 
, 78, ERS-017, 27, 790.63 
2025-02-03, 83, CUK-307, QUANTITY_ERROR, 228.1 
2025-01-11, 77, AEK-250, 30, 213.51 
2025-04-01, 95, NOA-976, None, 411.03 
2025-03-30, 23, BUC-814, 47, 420.23 
2025-03-01, 9, GGI-920, 16, 617.43 
2025-03-20, 87, , 12, 282.44 
2025-03-14, 63, PFS-423, , 685.41 
2025-01-18, 27, IMP-915, 9, 790.94 
DATE_ERROR, 68, PRODUCT_ERROR, 45, REVENUE_ERROR 
2025-03-19, 22, CZK-911, 46, 14.65 
2025-02-13, 7, WDJ-069, 12, 168.3 
2025-03-16, , , 19, 521.91 
2025-01-25, 48, ZYJ-954, 45, 824.28 
None, 19, CDM-463, 37, 457.05 
2025-01-30, 55, QXM-986, 4, REVENUE_ERROR 
2025-02-08, 98, RUW-367, 28, REVENUE_ERROR 
2025-02-08, 24, QDW-423, 40, 111.71 
2025-03-27, , IJF-467, 49, 23.8 
2025-02-18, 96, SUC-910, 43, 691.38 
2025-01-25, 51, GEQ-191, 21, 294.45 
2025-03-13, 30, GUX-082, 43, 594.64 
2025-03-11, 97, SHJ-046, 21, REVENUE_ERROR 
2025-04-01, 9, UQD-239, 40, 214.61 
2025-01-15, 89, BQB-320, QUANTITY_ERROR, 623.29 
2025-02-14, , VBG-236, , 618.0 
2025-02-24, 3, GLQ-264, 42, 235.35 
2025-03-24, 3, DAO-071, 1, 518.38 
2025-02-08, 61, NEN-107, QUANTITY_ERROR, 847.31 
2025-02-18, 85, QCZ-654, 45, 223.78 
2025-03-20, 24, WFP-762, 16, 303.74 
2025-02-16, 14, YUH-489, 20, 75.9 
2025-01-20, , USZ-361, 28, 364.06 
2025-01-26, None, TCB-429, 2, 309.97 
2025-02-21, 11, SKQ-337, 6, 189.61 
2025-02-22, 64, OFE-667, 18, 407.85 
2025-03-13, 50, TJW-611, 34, 306.61 
2025-01-06, 29, LUR-518, 1, 584.35 
2025-03-22, 24, PUE-940, 12, 510.24 
2025-01-05, None, BHM-610, 24, 327.92 
2025-03-29, 96, IPM-895, 12, 382.47 
2025-03-10, 32, FCZ-025, 32, None 
None, , HWL-844, 40, 704.17 
2025-02-24, 33, QUU-827, 12, 91.71 
DATE_ERROR, 77, GUP-432, 24, 202.22 
2025-01-04, 24, PRODUCT_ERROR, 38, REVENUE_ERROR 
2025-03-23, 97, PRODUCT_ERROR, 43, 68.36 
2025-01-05, 22, MRS-833, 27, 709.44 
2025-01-25, 17, RCQ-522, 37, 448.53 
2025-02-08, 44, PJD-843, 24, 802.0 
2025-01-11, 32, OTU-353, 48, 640.62 
2025-01-07, None, PRODUCT_ERROR, 20, 16.01 
2025-02-13, None, WZH-656, 9, 144.01 
2025-02-01, None, PYL-212, 3, 387.56 
2025-03-03, 74, IET-276, 33, 19.09 
2025-02-26, 28, AXE-441, 2, 236.65 
DATE_ERROR, 13, JBX-132, 19, 858.66 
None, 45, LEZ-263, 1, 68.14 
2025-03-11, 23, BBH-534, None, 898.78 
2025-01-25, , TJQ-814, 47, 580.2 
2025-03-15, 56, POI-308, 9, 555.89 
2025-03-23, 74, RKW-692, 35, 733.55 
2025-01-07, 92, DHH-527, , None 
2025-03-11, 36, ULD-059, 25, REVENUE_ERROR 
2025-02-27, STORE_ERROR, UQL-782, 18, 464.52 
2025-01-30, 73, PRODUCT_ERROR, 17, 354.83 
DATE_ERROR, 99, None, 44, 584.38 
2025-02-26, STORE_ERROR, QMR-588, QUANTITY_ERROR, 213.61 
2025-01-11, 90, None, 16, 141.4 
2025-01-10, 89, AFE-068, 39, 32.97 
2025-01-16, 66, CGF-799, 49, 530.82 
2025-01-12, 49, RKN-075, QUANTITY_ERROR, 34.44 
2025-02-16, 75, DSV-945, QUANTITY_ERROR, 410.73 
2025-04-01, , JJK-501, None, 763.39 
2025-01-24, 28, UCQ-899, 7, 87.32 
2025-01-16, 26, UTD-368, 39, 869.31 
2025-03-12, , QUM-258, 2, 476.28 
2025-01-30, 58, HKI-228, 10, 680.06 
2025-04-02, 44, YTT-890, 16, 151.9 
2025-01-04, 66, TPO-209, 35, 717.71 
2025-01-26, 40, AKP-453, 16, 875.93 
2025-02-12, STORE_ERROR, NVD-509, 23, 402.58 
2025-02-05, 82, ISN-897, 45, 862.03 
2025-01-01, 81, OXZ-472, 18, 15.55 
2025-02-14, STORE_ERROR, VCO-964, QUANTITY_ERROR, REVENUE_ERROR 
2025-04-02, 5, XHI-732, 30, 324.86 
2025-02-16, 81, PRD-846, 5, 496.1 
2025-01-18, 32, NQR-908, 37, 263.18 
2025-03-01, 7, , 1, 61.1 
2025-01-19, 28, ZIB-716, 16, 123.7 
2025-03-01, 85, PRODUCT_ERROR, 49, 548.86 
2025-01-04, 47, CNN-712, 40, 255.23 
2025-03-24, 83, LWT-215, 28, 392.4 
None, 90, FDG-190, 23, 336.84 
2025-03-31, 55, ELQ-901, 20, 430.32 
DATE_ERROR, 92, AVQ-202, 29, 849.96 
2025-02-06, 51, NLY-800, QUANTITY_ERROR, 655.45 
2025-02-28, 46, JEF-498, 40,  
2025-01-11, 20, DBA-978, 47, 67.8 
2025-04-02, 53, HEE-054, 40, 295.05 
2025-04-02, 39, YOL-068, 5, 674.66 
2025-01-01, 27, MMC-557, 15, 431.18 
2025-03-13, 33, NHF-487, 15, 794.56 
None, 87, MWK-814, 2, 800.79 
2025-02-09, 51, LVT-705, 49, 655.53 
None, 17, JTY-843, 5, 343.11 
None, None, NMS-594, 17, 573.73 
2025-03-14, 96, RLP-112, 33, 326.95 
2025-01-14, 9, , 39, 487.34 
2025-01-13, 36, XXN-628, 21, 400.5 
2025-03-09, 56, FRW-896, 48, 273.3 
2025-02-08, 81, AGO-135, 33, 33.44 
2025-02-18, 19, BRK-671, 22, 649.17 
2025-02-23, 19, BCG-101, QUANTITY_ERROR, 223.65 
2025-02-06, 80, JXI-189, 27, 987.55 
2025-02-07, 28, PRODUCT_ERROR, None, 204.18 
2025-01-11, STORE_ERROR, GPE-486, 9, 69.74 
2025-01-04, None, GIN-677, 16, 948.11 
2025-01-25, 69, SNQ-286, 36, 963.94 
DATE_ERROR, 56, AXE-797, 21, 558.26 
2025-01-17, 24, WYH-315, 27, 819.11 
2025-03-08, 30, MOT-650, QUANTITY_ERROR, 451.82 
None, 1, FEK-967, QUANTITY_ERROR, 210.18 
2025-03-20, 77, RZJ-967, QUANTITY_ERROR, 50.38 
2025-02-27, 11, OFJ-043, 4, 421.89 
2025-03-19, 54, MNB-824, 1, 259.84 
2025-02-15, 13, EGU-343, 14, 448.86 
, 75, XRH-094, 48, 33.13 
2025-01-26, , PMD-022, 19, 706.69 
2025-01-03, 98, None, 18, 523.12 
2025-03-25, STORE_ERROR, ZYY-721, 1, 888.23 
2025-01-19, 8, AOI-535, 34, 876.97 
None, 53, LVR-877, QUANTITY_ERROR, 601.78 
2025-01-23, 80, ALL-355, 16, 843.4 
2025-01-21, None, TXK-246, 48, 339.53 
2025-01-08, 50, YQX-229, 18, 615.71 
2025-02-02, 47, YTW-795, 16, 287.23 
2025-03-30, 26, BZI-668, 24, 127.65 
2025-01-28, 28, OSL-924, 1, 981.84 
2025-02-26, 1, LBR-553, 6, 599.74 
2025-02-03, 79, NRA-560, 27, 693.46 
2025-02-11, 7, NGB-022, None, 566.3 
2025-01-20, 40, EAT-715, 40, REVENUE_ERROR 
2025-01-10, 77, NPX-898, None, 794.76 
2025-04-02, 94, None, 48, 338.3 
2025-03-03, 58, TNC-284, 2, 23.69 
2025-03-17, 36, RKY-439, 29, 33.74 
2025-02-13, 28, ULJ-685, 47, 714.99 
2025-04-02, 58, BJR-078, 10, 901.27 
2025-02-15, 97, GBD-530, QUANTITY_ERROR, 471.98 
2025-02-20, 70, XUD-740, 50, 818.25 
2025-03-12, 82, YLN-220, 39, 529.16 
2025-03-23, 47, JWK-115, 4, 948.51 
2025-02-15, 23, GKF-670, 15, 890.68 
2025-02-07, 18, ZOJ-474, 35, None 
2025-03-20, 55, SKN-093, 39, 125.82 
2025-03-25, 20, BJH-495, , 950.95 
2025-01-10, 65, ATZ-065, 30, 109.78 
2025-01-17, 72, DAJ-740, 25, 244.59 
2025-02-25, 24, JYA-063, 28, 35.28 
2025-03-17, 88, YWA-907, 16, REVENUE_ERROR 
2025-03-12, 92, MRP-632, 26, 623.09 
2025-03-03, 77, SPF-361, 2, 147.29 
DATE_ERROR, 51, PRODUCT_ERROR, 11, 610.12 
2025-03-21, 71, LQD-137, 37, 897.35 
2025-03-21, 37, WPU-187, 19, 44.77 
2025-02-21, 41, IRB-794, 28, 434.05 
2025-04-02, STORE_ERROR, AJF-213, 26, 466.17 
2025-01-06, 28, PRODUCT_ERROR, QUANTITY_ERROR, 768.01 
2025-02-24, None, YDL-442, 1, 446.91 
DATE_ERROR, 10, TZO-692, 3, 166.55 
2025-03-21, 30, PHI-733, 32, 191.81 
None, 12, SPT-412, 32, 667.58 
2025-01-16, STORE_ERROR, RFI-999, 18, 380.28 
2025-01-11, 8, GFT-787, 38, 553.12 
None, 81, JUT-842, 35, 524.26 
2025-02-17, 5, EHI-278, QUANTITY_ERROR, 725.68 
2025-04-02, 69, SMK-829, 4, 868.31 
2025-02-25, None, WEW-919, QUANTITY_ERROR, 947.77 
2025-03-25, 64, RQV-546, 6, 701.96 
2025-01-03, 57, AAQ-718, 14, 651.61 
2025-03-03, 23, TDT-749, None, 415.84 
2025-02-26, 64, JYV-454, , None 
2025-02-20, 78, PRODUCT_ERROR, 45, 697.76 
2025-02-20, 61, QCP-760, 15, 535.96 
2025-01-17, 19, PMW-920, 31, 843.16 
2025-01-17, STORE_ERROR, JCS-185, 10, 53.75 
2025-01-20, , LXE-412, 47, 379.49 
2025-04-01, 55, DIG-097, QUANTITY_ERROR, 571.41 
2025-01-31, None, BTQ-629, 34, None 
2025-02-26, 44, None, 28, 128.64 
2025-03-06, STORE_ERROR, FYP-293, QUANTITY_ERROR, 612.15 
2025-03-31, STORE_ERROR, KCG-248, 30, REVENUE_ERROR 
None, 57, YFV-200, 33, 167.39 
None, 34, ZDD-975, 29, 317.61 
2025-03-23, 60, MKI-429, None, 795.13 
2025-03-19, 66, RWP-160, 45, 142.99 
2025-01-25, , HQK-289, 40, 995.54 
2025-01-01, 70, BLO-498, 6, 526.14 
2025-02-28, , MUS-915, 39, 860.47 
2025-03-11, 43, VKG-344, 1, 218.23 
2025-02-03, 8, PRODUCT_ERROR, QUANTITY_ERROR, 633.07 
2025-03-28, 7, CJH-560, 8, 928.9 
2025-01-09, None, LXU-923, 25, 998.49 
2025-01-19, 86, WGR-736, 15, 765.8 
2025-03-17, None, FEF-641, 18, None 
2025-03-19, 32, PRODUCT_ERROR, 15, 869.84 
2025-01-03, None, TQU-879, 24, 937.57 
2025-03-29, 6, LFR-202, 42, 373.34 
2025-01-27, 70, NDM-355, 1, 298.7 
2025-02-24, 76, BOG-108, 50, 524.81 
2025-01-15, 46, HKA-554, 45, 717.65 
2025-02-27, 36, HWF-770, 32, 582.34 
DATE_ERROR, 26, , 14, 289.41 
2025-01-19, 84, RJM-282, None,  
2025-02-13, 89, ANA-065, 30, REVENUE_ERROR 
2025-02-05, 31, SKF-924, 24, 650.27 
2025-03-27, 34, SXD-190, 22, 888.59 
2025-02-06, 5, XEZ-480, 35, 117.73 
2025-03-14, 71, QBW-199, 45,  
DATE_ERROR, 27, BGE-706, 25, 303.08 
, 40, GRR-910, 3, 599.62 
2025-01-22, 43, VPX-697, 41, 566.03 
2025-02-22, 55, RCU-043, 1, 674.72 
DATE_ERROR, 70, EUW-564, 38, 20.06 
2025-03-04, 24, PRODUCT_ERROR, , 789.51 
2025-03-24, None, CEX-400, 45, 367.74 
2025-02-22, 4, YWO-785, 19, 516.31 
2025-02-22, None, DBW-506, 20, 222.02 
2025-03-27, None, OQU-595, 14, 15.42 
2025-03-16, 11, VEJ-707, 43, 117.37 
2025-03-22, 71, XJQ-722, None, 83.16 
2025-04-02, 10, XIA-824, 37, 177.19 
2025-01-07, 42, JOD-907, 4, 301.78 
2025-03-12, 40, SVO-428, 3, 497.53 
2025-02-13, 65, SBH-505, 4, 125.38 
2025-01-18, 80, NPD-855, 30,  
2025-03-18, 91, None, 29, 42.0 
DATE_ERROR, 83, CBR-183, 12, 590.35 
2025-02-28, 21, DHB-511, 29, 430.75 
DATE_ERROR, 72, EQU-649, 48, 997.56 
2025-03-24, 8, YLE-713, 25, 484.98 
2025-01-29, STORE_ERROR, ANN-068, 20, 617.06 
2025-02-09, 39, SQT-675, 34, 935.58 
2025-02-28, 96, OVK-468, 29, 677.94 
2025-03-08, , GBS-931, 1, 733.85 
None, 79, VNK-680, 21, 740.26 
2025-01-27, STORE_ERROR, BMV-105, 12, 185.08 
2025-03-07, 75, ICG-730, 21, 435.36 
2025-03-31, 19, RJG-770, 24, 136.86 
2025-02-04, 66, XOI-495, 23, 320.89 
2025-02-24, 83, XUZ-544, QUANTITY_ERROR, 175.03 
2025-03-11, 64, WXD-245, 23, 806.85 
2025-03-15, None, ERE-384, 24,  
2025-01-08, 87, QPS-245, 37, 317.69 
2025-02-27, 45, TQU-683, QUANTITY_ERROR, 129.96 
2025-01-22, 83, LIQ-307, 29, 359.68 
2025-02-27, STORE_ERROR, UUS-292, None, 541.98 
2025-02-16, 75, CNU-290, 18, 639.7 
2025-03-09, 56, , 18, 916.77 
2025-01-11, 75, PRODUCT_ERROR, 49, 419.01 
2025-02-23, 62, CDM-991, 32, 464.86 
2025-01-31, 31, ZPA-655, 38, 422.23 
2025-02-25, 54, PFA-747, 31, 826.86 
2025-03-19, 61, TLQ-114, 32, 806.0 
2025-01-09, 57, PZN-451, 43, 585.91 
2025-02-19, , BEL-592, 31, 422.3 
DATE_ERROR, 89, QJF-684, 26, None 
2025-02-04, 32, None, 45, 398.17 
2025-01-26, 60, NXG-953, 30, 741.05 
2025-01-27, 41, EAL-689, None, 216.93 
2025-02-15, 35, PRODUCT_ERROR, None, 241.68 
2025-03-26, 68, PRODUCT_ERROR, 49, 23.17 
2025-03-18, 15, SOH-073, 13, 933.91 
2025-03-07, 49, None, 9, 695.92 
2025-01-23, 8, , 44, 507.63 
2025-03-13, 1, None, None, 233.33 
2025-02-01, 43, DGC-631, 35, 627.41 
2025-04-01, 32, PRODUCT_ERROR, 23, 207.51 
2025-03-30, 5, BZS-006, 34, REVENUE_ERROR 
2025-01-11, STORE_ERROR, OIF-670, 44, 754.74 
DATE_ERROR, 77, ULW-466, 46, None 
2025-03-31, , XFQ-577, 1, 62.14 
2025-01-29, 64, OSZ-433, 20, 384.59 
2025-03-02, 96, XSG-120, None, 113.93 
2025-03-16, STORE_ERROR, FXS-695, 43, 518.08 
2025-02-28, 42, YFD-897, None, 858.67 
2025-01-16, 45, PNV-277, 5, 815.85 
2025-03-15, 34, UDS-475, 40, 110.21 
2025-01-09, 35, QYU-045, 42, 568.25 
2025-01-19, None, NLC-378, 32, None 
2025-01-06, 95, , 40, 686.93 
2025-02-14, 85, BHI-708, 7, 839.44 
DATE_ERROR, 99, TMF-935, None, None 
2025-01-13, , XGD-160, 38, 985.36 
2025-01-15, 39, None, None, 852.7 
, 44, YTX-656, 15, 13.37 
2025-03-06, None, KES-946, None, 890.63 
2025-02-18, 5, DPZ-601, 26, 926.5 
2025-02-24, 54, PMF-605, 11, None 
2025-02-05, 91, GSR-092, 21, 879.67 
2025-03-12, 97, XMA-386, 24, 982.65 
2025-03-18, 80, KQN-103, 24, 800.29 
2025-01-12, 70, VGU-522, 31, 503.68 
2025-02-15, , None, 22, 850.58 
None, 11, PRODUCT_ERROR, 8, REVENUE_ERROR 
2025-01-18, 71, YHT-862, 19, None 
2025-02-03, 5, AKE-784, 18,  
2025-02-15, 9, EIU-695, 16, 150.95 
