Date, Store_ID, Product_ID, Quantity_Sold, Revenue 
2025-02-07, 22, LBF-689, 39, 223.15 
2025-02-21, 62, XMU-943, 29, 658.65 
, , GWM-904, 45, 599.71 
2025-02-11, 49, XMK-992, 49, 507.95 
2025-02-14, 11, URV-579, 17, 863.89 
DATE_ERROR, 72, None, 46, 538.45 
2025-03-02, 57, PRODUCT_ERROR, None, None 
2025-01-06, 56, LAM-480, 20, 914.98 
2025-03-23, None, NPV-656, 1, None 
2025-01-03, 15, KMS-564, 15, 554.16 
2025-01-01, 31, ARA-988, 28, 599.17 
2025-02-15, 94, None, 22, 142.38 
2025-03-18, None, FGF-141, None, 568.85 
2025-03-16, 54, ITW-946, 11, 456.09 
2025-02-17, 18, DPM-139, 42, 587.52 
2025-03-20, 47, PRODUCT_ERROR, 35, 849.17 
None, 57, , 48, None 
2025-02-01, None, EPH-861, 9, 548.58 
2025-02-25, 63, PWV-580, 48, 928.4 
2025-03-12, , TUW-955, 41, 114.54 
DATE_ERROR, 7, VKT-369, 25, 662.3 
2025-01-24, None, SCO-705, 2, 808.07 
2025-03-27, 77, None, 29, 305.66 
2025-03-12, 26, PRODUCT_ERROR, 2, 94.92 
2025-03-05, 59, NEP-780, None, 899.02 
2025-01-14, 91, SNS-553, 18, None 
2025-02-14, None, PRODUCT_ERROR, QUANTITY_ERROR, 455.12 
None, 53, CSZ-840, 25, 317.4 
2025-03-05, 45, POC-017, 47, 38.6 
2025-03-20, 26, IIT-730, 4, 73.86 
2025-02-08, 5, LHO-948, 26, 433.6 
2025-02-20, 58, , 36, 436.13 
2025-01-24, 57, None, 37, 252.37 
2025-01-18, 16, OHO-207, 18, 464.37 
2025-01-24, 20, SZS-258, 15,  
2025-03-23, 92, SQW-889, None, 968.41 
2025-01-31, 29, PYD-472, 20, 574.7 
2025-02-13, None, GNM-003, None, 763.84 
DATE_ERROR, 2, XML-724, 7, 27.88 
2025-03-23, 36, OHB-278, 28, 966.32 
2025-02-26, 86, ISV-157, 21, 772.87 
2025-02-12, 55, PRODUCT_ERROR, 13, 502.39 
2025-02-13, None, None, 2, 502.95 
2025-03-02, 20, HKL-329, 23, 605.35 
2025-02-08, 36, FAV-521, 42, 423.41 
2025-01-23, 29, YSM-573, 10, 860.36 
2025-02-27, 8, ENT-033, 25, 93.29 
None, 25, ZQT-061, 48, 916.36 
2025-03-14, None, PKP-175, 12, 919.57 
2025-01-29, 41, None, 33, 646.01 
2025-03-11, 80, NAJ-556, 48, None 
2025-01-27, 19, None, 28, 392.43 
2025-03-24, 70, ATI-631, 42, 232.7 
DATE_ERROR, 54, OIS-498, 21, 201.43 
2025-01-30, 11, None, None, REVENUE_ERROR 
2025-01-01, 54, TTU-453, QUANTITY_ERROR, 211.11 
2025-02-26, 56, ZOG-342, 19, 606.9 
2025-03-18, 64, OVQ-566, 10, 694.75 
2025-03-15, None, EAK-401, 24, 179.19 
2025-02-05, 30, SGY-629, QUANTITY_ERROR, 195.47 
2025-01-27, 80, YBF-347, 26, 145.73 
2025-01-01, 32, EJO-146, 11, 622.13 
2025-03-26, , None, 27, 473.51 
2025-03-22, 64, IVH-275, 11, 160.17 
2025-02-02, STORE_ERROR, PUC-643, 38, 903.55 
2025-03-16, 5, IBR-444, QUANTITY_ERROR, 995.83 
2025-02-02, 21, GOK-724, 18, 877.72 
2025-02-14, 93, WWQ-519, 14, 647.18 
2025-02-02, 19, CMM-957, 42, REVENUE_ERROR 
2025-02-17, 27, PRODUCT_ERROR, , 427.44 
DATE_ERROR, 79, SXO-178, 24, 249.66 
2025-02-22, 83, XJA-166, 50, 170.23 
2025-01-12, 38, PRODUCT_ERROR, 42, 246.35 
2025-02-12, 87, ROY-647, 47, 213.49 
2025-03-18, 91, RQL-963, 5, 56.32 
2025-02-01, 28, XOF-344, 32, 310.25 
2025-03-15, 39, QER-668, 11, 535.48 
DATE_ERROR, 56, ALH-666, QUANTITY_ERROR, 582.94 
2025-03-09, 31, RXU-068, 44, 16.83 
2025-02-20, 25, PRODUCT_ERROR, 14, 376.53 
DATE_ERROR, 20, OPA-342, 27, 790.98 
2025-01-16, 32, OCG-749, 2, 504.4 
2025-02-18, 78, QJF-600, 16, 510.06 
2025-02-13, 17, , 37, REVENUE_ERROR 
2025-01-24, 17, GKN-953, 31, REVENUE_ERROR 
2025-02-25, 67, PRODUCT_ERROR, 8, 506.84 
2025-02-22, 44, PRODUCT_ERROR, 34, 711.46 
2025-02-03, 82, JRG-648, 5, 789.23 
2025-03-07, 93, IJG-992, 26, 676.13 
2025-01-30, 34, LLN-453, QUANTITY_ERROR, 569.4 
2025-03-24, 59, OBN-765, 10, 628.69 
2025-03-26, 12, DFH-433, 13, 218.0 
2025-01-29, 42, GLQ-480, 1, 218.45 
2025-01-04, 24, MAU-294, None, 555.56 
2025-02-22, 53, OBZ-252, 41, None 
2025-03-24, 81, PFR-072, 25, 989.16 
2025-02-07, 46, QOH-543, 19, 95.94 
2025-03-16, 20, VQK-096, None, 924.26 
2025-02-20, 28, VNC-113, 26, 108.39 
2025-02-23, 50, , 50, 448.7 
None, 12, XLN-293, 35, 218.63 
2025-02-20, None, BGY-900, 20, 453.22 
2025-01-08, 14, WDD-599, 5, 764.97 
2025-01-09, 33, EKB-820, 8, 728.01 
2025-02-16, 29, PRODUCT_ERROR, 13, 168.74 
2025-02-09, 31, TLO-168, 6, 92.23 
2025-03-10, 80, CVS-798, 49, 564.28 
2025-02-23, 6, JEO-078, 32, 817.79 
2025-01-12, 71, DVT-515, 3, 42.89 
2025-02-22, , IVI-755, 48, 410.14 
2025-02-10, 62, EZN-187, 20, 47.75 
2025-02-06, 98, IIW-001, 11, 44.87 
2025-02-24, 78, OXH-208, 28, 104.15 
2025-02-15, 57, CUY-971, 41, 783.5 
2025-03-11, 28, VGT-003, 32, 344.12 
2025-02-04, 38, SPK-122, 26, 832.75 
2025-02-10, 16, URL-114, 19, 271.43 
2025-02-04, 87, EDO-316, 3, 194.94 
2025-02-21, 27, MEY-235, 4, 382.19 
2025-03-27, 2, , 8, 702.67 
2025-01-26, 65, UIB-425, 15, 895.33 
2025-02-03, 8, YAQ-453, 28, 90.63 
2025-02-20, 27, FVD-614, 10, 775.64 
2025-01-07, None, JPS-954, 23, 699.16 
2025-03-03, 30, CND-654, 45, 250.93 
2025-03-06, 89, RPF-299, 15, 652.71 
2025-02-05, 28, MUS-364, 17, 94.47 
2025-03-20, 15, YGV-892, 41, 817.79 
2025-02-25, 31, KRZ-802, 47,  
2025-03-14, 29, XQU-239, , 92.29 
2025-02-25, 90, VWI-473, 8, 918.55 
2025-02-09, 22, MVZ-092, 39, 514.63 
, 67, BJB-842, 5, 212.95 
2025-03-12, 35, BVP-961, 41, 55.47 
2025-02-15, 73, PRODUCT_ERROR, 19, 241.69 
2025-02-10, 6, HGS-643, 23, None 
2025-01-24, 91, IRL-583, 23, 297.06 
DATE_ERROR, 6, BTN-054, 34, 333.89 
2025-02-26, 3, HXJ-014, 7, 507.23 
DATE_ERROR, 78, VHV-482, 18, None 
2025-01-17, 29, RGN-802, 45, 787.87 
2025-03-15, 97, DCF-908, 48, 750.76 
None, 22, QMH-781, 25, 734.16 
None, 96, IBR-441, 31, 342.01 
2025-03-09, 34, LJM-653, 20, None 
2025-01-30, 48, PRODUCT_ERROR, 8, 787.04 
2025-02-17, STORE_ERROR, BUC-194, 11, 994.72 
2025-03-13, 24, MIE-853, None, 715.01 
2025-03-29, , SJM-602, 18, 118.56 
2025-02-01, 67, HGB-682, 32, 893.09 
2025-03-26, 30, FLA-878, 42, None 
2025-01-15, 20, HTB-239, 36, 604.81 
2025-01-13, 41, FDW-770, 40, 469.56 
2025-01-09, 6, CXX-178, 26, 152.08 
2025-02-26, 82, QEP-164, 49, None 
2025-03-13, 60, OWD-240, 38, 581.16 
2025-03-28, 68, KSH-799, 9, 506.89 
2025-01-08, 17, ZOR-520, 46, 429.5 
2025-01-05, STORE_ERROR, QMP-860, None, 960.35 
2025-03-28, 89, KVC-638, 18, 984.68 
None, 56, NVS-434, QUANTITY_ERROR, 414.47 
2025-01-16, 77, KEY-870, 28, 868.6 
2025-01-22, 87, PRODUCT_ERROR, None, 474.72 
2025-02-12, 8, None, 5, 329.46 
2025-02-16, 28, OSX-711, 27, 683.22 
2025-01-12, 67, FWH-251, None, 983.77 
2025-03-29, 14, CVX-400, 45, 113.24 
2025-02-09, 3, FNP-314, 41, 56.92 
2025-02-04, 31, ECO-943, 31, 95.63 
2025-03-01, 35, SCR-388, 19, 414.43 
2025-01-18, STORE_ERROR, NQO-552, 31, 444.4 
2025-01-02, 37, TTK-613, 7, 381.32 
2025-02-11, 3, None, 49, 96.92 
2025-01-16, 74, KFU-132, 38, 223.53 
2025-03-21, 11, EJF-284, 34, 866.7 
2025-01-18, 70, None, 20, 762.89 
2025-03-28, 40, BHZ-067, 46, 261.44 
None, 79, HLI-518, 22, 403.84 
2025-01-11, 65, LYL-610, 21, 917.33 
2025-02-10, STORE_ERROR, PRODUCT_ERROR, 14, REVENUE_ERROR 
2025-03-20, None, UBC-131, 20, 397.4 
2025-02-27, 48, LOS-343, 26, 952.72 
2025-02-02, 86, RUA-400, 19, 929.97 
2025-02-09, 89, VAG-644, 47, 671.64 
None, 74, AUI-063, 45, 752.29 
2025-01-14, 85, DEX-211, QUANTITY_ERROR, 949.84 
2025-01-26, 15, OPA-121, QUANTITY_ERROR, 78.25 
2025-03-03, 11, MQB-731, 30, 534.63 
2025-01-10, 12, XMM-702, 19, 749.41 
2025-03-11, 13, AZZ-912, 6, 956.0 
2025-02-11, None, PKE-098, 30, 212.79 
2025-01-26, 75, HFD-955, None, None 
2025-01-06, 96, GLR-046, 36, 90.14 
None, 52, IVO-613, 47, 22.29 
DATE_ERROR, 70, ABE-340, 14, 352.87 
2025-03-24, 88, PRODUCT_ERROR, QUANTITY_ERROR, 87.25 
2025-02-15, STORE_ERROR, HXI-098, 17, 899.83 
2025-01-24, 11, UXF-734, QUANTITY_ERROR, 672.06 
2025-02-26, 11, UXQ-485, 6, 95.07 
None, 23, DVL-080, 49, 267.71 
2025-01-18, 46, EBM-536, 5, 551.9 
2025-03-08, STORE_ERROR, XDM-265, 4, 659.67 
2025-02-20, 73, IUV-458, 1, 577.05 
2025-01-28, 85, DIO-649, 48, 627.62 
2025-03-02, 12, VOC-151, 42, 168.59 
2025-03-12, 4, HAX-163, 20, None 
2025-02-05, 25, OQL-713, 41, 561.26 
2025-02-03, 84, SPJ-193, 50, 455.53 
2025-03-07, 38, QVO-644, 16,  
2025-03-11, 32, MGR-081, 33, None 
2025-01-14, STORE_ERROR, QBJ-590, 3, 726.83 
2025-03-25, 74, ZYL-716, 22, 547.83 
DATE_ERROR, 72, RGG-519, 5, 98.14 
DATE_ERROR, 44, ZPZ-960, 28, 255.5 
2025-02-27, None, MGN-542, 1, 870.21 
, 48, NGA-705, 43, 386.68 
2025-02-26, 37, PRODUCT_ERROR, 14, 268.0 
2025-01-23, 25, CRP-388, 12, 264.08 
2025-01-02, 5, VBC-486, 5, 268.26 
2025-03-11, 56, HRO-110, 21, 392.98 
2025-02-03, 5, AGN-936, 36, 506.22 
2025-01-27, 99, VWK-363, 12, None 
2025-03-15, 38, CBB-367, 35, 151.42 
2025-01-19, 28, XZJ-158, 39, REVENUE_ERROR 
2025-01-16, 2, GZR-197, 6, 348.98 
2025-02-05, 99, ESW-419, None, 437.26 
2025-02-03, 62, WNZ-289, 26, 557.18 
2025-01-29, , VYV-794, 46, 281.58 
2025-03-22, 59, PRODUCT_ERROR, 14, 610.88 
2025-02-08, 68, DKR-578, 2, 202.26 
2025-01-04, STORE_ERROR, EVT-093, 34, 69.72 
2025-01-25, 43, SNZ-871, 6, 261.38 
2025-03-27, 74, YHP-639, 22, 158.04 
, 70, ADC-451, 34, REVENUE_ERROR 
2025-03-04, None, RIV-362, 7, 601.37 
2025-01-10, 42, FEN-342, 1, 138.73 
2025-03-24, 54, None, 2, 49.16 
2025-01-06, 54, PRODUCT_ERROR, 44, 145.44 
2025-01-05, None, IVK-235, 27, 868.35 
2025-02-18, 13, OPI-161, 19, 281.14 
2025-03-05, 91, MRW-816, 36, 170.68 
2025-01-08, 38, GFX-386, 18, 865.66 
2025-03-14, 85, VTN-078, 39, 942.98 
None, 99, UVS-183, 38, 765.22 
2025-01-04, 77, TRL-330, 27, 393.15 
2025-02-16, 89, XQN-445, 28, 11.0 
2025-03-13, 28, ZZZ-170, 7, 691.15 
2025-01-02, 48, TLT-659, 10, 208.96 
None, 70, PRODUCT_ERROR, 33, 813.4 
2025-03-15, 48, XQT-558, 6, None 
2025-01-09, 92, KAP-512, 48, 364.86 
2025-02-27, 17, OEN-678, 31, 76.27 
2025-02-18, 68, KJL-803, 9, 82.84 
2025-01-07, None, KTM-115, 12, None 
2025-01-25, None, WCB-992, 26, 100.92 
2025-01-27, 98, RDU-062, 10, 899.44 
2025-01-03, 1, AVV-681, 7, 38.82 
2025-03-13, 69, UYR-070, 18, None 
2025-03-11, 4, JXW-901, 36, 873.6 
2025-02-26, 77, ZFE-686, None, 472.17 
2025-03-19, 19, NWP-549, 26, 798.61 
2025-02-05, 23, PRODUCT_ERROR, 40, 44.87 
2025-01-05, 30, DRY-319, 30, REVENUE_ERROR 
2025-02-03, 5, TXV-611, 18, 131.73 
2025-03-09, None, GWA-559, 47, 527.78 
DATE_ERROR, 40, NZQ-180, 18, 623.72 
None, 68, PCE-248, 46, 518.8 
DATE_ERROR, 96, TRZ-699, 42, 930.18 
2025-02-28, 30, RJS-905, 18, 785.09 
2025-02-09, 58, EWC-857, 14, 63.62 
2025-03-10, 44, VDJ-982, 15, 810.39 
2025-03-02, 93, , 23, 23.77 
2025-01-20, 72, YMI-328, 8, 261.56 
2025-03-01, 65, CDN-090, 39, 464.21 
2025-01-22, 64, WNZ-331, 49, 953.89 
2025-01-28, None, DVG-977, , 409.81 
2025-02-23, 38, PRODUCT_ERROR, 13,  
2025-02-10, 16, None, 2, 945.75 
2025-01-05, 12, PRODUCT_ERROR, QUANTITY_ERROR,  
DATE_ERROR, 77, SXX-592, 41, 385.97 
2025-02-19, 55, AGC-449, 45, 693.06 
2025-01-23, None, MKJ-725, 32, None 
2025-03-16, 50, HDD-248, 16, 647.95 
2025-01-08, 37, TAU-921, None, 125.29 
2025-01-31, 69, HBI-665, 27, 178.57 
2025-02-24, 88, HXW-325, 25, 107.53 
2025-02-02, 88, JUK-078, 4, 553.55 
DATE_ERROR, None, RJY-006, 43, 319.8 
DATE_ERROR, 35, None, 47, 468.57 
2025-03-10, 28, FWN-280, 4, 691.21 
2025-01-11, 5, LPL-879, 46, 846.65 
2025-01-01, 52, QZV-376, 39, 785.32 
2025-03-22, 5, , 36, 326.4 
2025-02-04, 73, GEU-935, 17, REVENUE_ERROR 
2025-02-12, 11, VJC-536, 7, 359.59 
2025-02-26, 41, LIO-887, 19, 514.69 
2025-01-12, 76, GUI-315, 43, 522.28 
2025-02-25, STORE_ERROR, FCL-126, None, 628.52 
2025-01-09, 28, PVS-944, 7, 857.84 
2025-02-06, 67, None, QUANTITY_ERROR, 555.3 
2025-01-31, 70, SSB-955, 47, 492.44 
2025-02-04, 22, PRODUCT_ERROR, 41, 516.8 
2025-01-28, 53, KDI-030, None, 199.96 
, 30, RMI-003, 42, 880.4 
2025-03-23, 100, TBG-882, 23, 165.55 
DATE_ERROR, 59, AZU-174, 11, 778.83 
2025-01-29, 21, TGI-087, 8, 716.3 
None, 76, GDF-722, 45, 356.58 
2025-03-20, 19, EKS-851, 41, None 
2025-03-15, 82, AWO-055, 15, 54.55 
2025-02-25, STORE_ERROR, PFU-752, QUANTITY_ERROR, 738.05 
2025-01-10, 82, None, 1, 37.62 
2025-02-08, 55, CXD-003, 7, 569.59 
2025-03-20, 88, BTX-970, 11, 807.78 
2025-01-17, 37, CYJ-859, QUANTITY_ERROR, REVENUE_ERROR 
2025-01-11, 84, ENI-928, 29, 750.22 
2025-03-28, 30, HLC-736, 11, 250.76 
2025-01-17, 44, PRC-362, , 265.3 
2025-03-02, 12, VHS-071, 20, 238.85 
2025-01-07, 10, HAQ-410, 2, 771.83 
2025-02-12, 55, BIO-661, 45, 504.83 
2025-03-01, 21, MBZ-517, 28, 270.81 
2025-01-21, 43, CLQ-209, 45, 663.94 
2025-03-28, 47, PRODUCT_ERROR, 33, 435.99 
DATE_ERROR, 30, JPE-063, 33, 596.36 
2025-01-18, 99, QEV-126, 34, 783.96 
2025-02-08, STORE_ERROR, None, 48, REVENUE_ERROR 
2025-01-24, 89, XCZ-970, 47, 899.61 
2025-01-02, 52, TGW-244, 2, 440.1 
2025-01-14, 46, KKW-093, None, 130.84 
2025-01-06, 67, CJT-923, 9, REVENUE_ERROR 
2025-02-18, 75, VXC-735, 36, 350.39 
2025-03-01, 54, CYZ-485, 1, 580.39 
2025-01-29, 10, PRODUCT_ERROR, None, 142.51 
2025-03-03, 93, QYI-289, 11, 210.69 
DATE_ERROR, 86, BZG-205, 40, 106.41 
2025-01-27, STORE_ERROR, KJC-541, 16, None 
2025-03-28, 53, WRK-045, 5, 19.16 
2025-03-16, 21, RQB-054, 50, 396.94 
DATE_ERROR, 8, VKZ-912, 18, 863.5 
2025-02-18, 10, AEY-254, 30, 639.95 
2025-02-09, 60, HCL-022, 48, 63.9 
2025-01-18, None, BXK-641, 15, 101.49 
2025-02-11, 89, AGW-262, 32, 152.24 
2025-01-19, 98, ISQ-070, , 591.89 
2025-01-12, None, RYP-120, 11, 216.47 
2025-03-13, 18, TOA-829, 41, 137.13 
2025-02-09, 48, DJN-836, 25, 761.15 
2025-01-28, 75, EQB-835, 17, 102.83 
2025-03-11, 31, IXA-105, 40, 142.41 
2025-03-05, 95, LFZ-231, 45, 177.54 
2025-01-28, None, MMF-698, 10, 855.12 
2025-02-10, 33, VWD-402, 3, 432.36 
2025-02-18, 79, POW-292, 8, 397.73 
2025-02-03, 92, EHO-508, QUANTITY_ERROR, 249.7 
2025-03-12, 24, DXC-077, 38, 305.06 
2025-03-03, 80, YNV-635, 27, REVENUE_ERROR 
None, 91, WEL-593, 14, 109.65 
2025-01-19, 37, SGR-213, 33, 11.57 
DATE_ERROR, None, TTZ-881, 46, None 
2025-02-08, 59, EEP-537, 1, 878.28 
2025-01-22, 30, EIZ-684, 48, 386.34 
2025-02-25, 12, ABX-475, 48, 545.64 
2025-01-03, 65, , 22, 493.17 
2025-03-07, 12, EDH-162, 24, 158.19 
2025-01-30, 1, LKN-864, 3,  
2025-03-16, 51, PRODUCT_ERROR, 50, None 
2025-02-14, 90, EQM-014, 44, 321.29 
2025-03-04, 39, EXR-781, 45, 839.88 
2025-02-23, 84, KTT-931, 4, 392.4 
2025-01-04, STORE_ERROR, WJH-733, 39, 679.79 
2025-01-01, STORE_ERROR, MNZ-189, QUANTITY_ERROR, REVENUE_ERROR 
2025-02-03, None, DRJ-646, None, 393.69 
2025-01-28, 76, MTT-292, 21, 686.26 
2025-01-15, 37, GXF-002, None, 117.05 
2025-02-17, 83, RFJ-197, 3, REVENUE_ERROR 
2025-03-11, , IFV-748, 18, REVENUE_ERROR 
2025-03-16, None, NRW-557, 27, 356.07 
2025-02-08, 25, HKO-975, 27, 892.81 
2025-02-17, 56, TEU-959, 20, 607.95 
2025-01-24, 93, None, QUANTITY_ERROR, 485.51 
2025-02-20, , ZKT-183, 28, 407.08 
2025-01-17, 38, PRODUCT_ERROR, 26, 589.32 
2025-02-05, 61, PUZ-154, 7, 519.5 
2025-02-28, 68, JDA-810, 43, 332.52 
2025-03-16, 63, HKZ-076, 47, 387.66 
2025-02-20, 21, HNP-734, 41, 186.79 
DATE_ERROR, 8, DYW-534, QUANTITY_ERROR, 34.52 
2025-01-19, , DVD-835, 1, 336.22 
DATE_ERROR, 73, BPB-857, 46, 612.37 
2025-02-14, , PGH-755, 25, 508.31 
2025-03-18, 58, PRODUCT_ERROR, 15, None 
2025-03-27, 65, None, 19, REVENUE_ERROR 
2025-03-25, 44, EUF-398, 30, None 
2025-01-22, STORE_ERROR, PLB-655, 2, 731.45 
None, 37, JLA-693, 20, 518.98 
2025-03-22, 37, , 6, 922.83 
2025-01-14, 33, BBA-530, 38, 506.95 
2025-03-23, STORE_ERROR, DGY-136, 35, 178.9 
2025-03-01, 24, GIL-308, 1, None 
2025-01-17, 45, ZGZ-377, QUANTITY_ERROR, 879.96 
2025-01-23, 42, None, 45, 628.93 
2025-02-12, 38, HYQ-768, 41, 245.05 
2025-01-10, 10, MEC-000, 38, REVENUE_ERROR 
2025-01-18, 66, MFU-890, 34, 615.84 
None, 72, CKB-136, QUANTITY_ERROR,  
2025-02-26, 51, GKU-436, 50, 754.41 
2025-01-11, 20, RQD-736, 39, 497.38 
2025-02-08, 55, MQW-711, 9, 620.23 
2025-03-27, 98, EJH-402, 20, 158.83 
2025-01-09, 77, IQD-872, 7, 913.97 
2025-02-08, 85, QNF-139, , 453.76 
2025-02-26, 16, UNH-747, 33, None 
2025-03-19, 44, OGU-534, 25, 590.95 
2025-03-29, 29, AXD-140, 5, 696.24 
2025-02-01, STORE_ERROR, EHO-639, None, 243.12 
2025-01-15, 8, TGI-036, None, 452.85 
2025-03-14, 26, YRX-163, 2, 789.31 
2025-03-01, 30, None, QUANTITY_ERROR, None 
2025-02-27, 73, ALL-625, 6, 206.57 
2025-02-07, 7, VMO-767, 1, 841.37 
2025-02-20, 34, FED-573, , 435.64 
2025-03-28, 8, QMU-301, 2, 410.87 
2025-01-24, STORE_ERROR, LKF-813, 34, 896.02 
2025-01-12, 93, FFJ-750, QUANTITY_ERROR, 405.76 
2025-02-03, 3, ZBH-202, None, 718.17 
2025-01-21, 46, PRODUCT_ERROR, 9, REVENUE_ERROR 
2025-01-28, 14, HIT-801, 4, 834.47 
2025-03-17, 47, YBV-507, 18, 260.78 
2025-03-19, 3, PZZ-168, 9, 839.27 
2025-03-08, 56, ZEZ-521, , 777.76 
2025-03-17, 93, PRODUCT_ERROR, 14, 279.36 
2025-03-07, 24, RNL-815, QUANTITY_ERROR, 475.81 
2025-03-24, None, GLE-978, 44, 946.1 
2025-02-16, 62, QAD-827, 11, 766.52 
2025-02-13, 11, TRA-155, 24, 232.79 
2025-03-11, 17, UFM-274, 34, 357.32 
2025-01-05, None, UMM-710, 29, 143.92 
2025-03-19, 53, MGJ-413, 27, 768.2 
2025-02-07, 3, VIW-557, 35, 40.27 
2025-01-25, None, XNH-777, 42, 505.06 
2025-01-01, 13, OZQ-770, 38, 954.35 
2025-03-24, 66, JEW-413, , 208.29 
2025-02-10, 55, JSU-022, 41, 603.0 
2025-01-20, 39, CMI-645, QUANTITY_ERROR, None 
2025-02-02, STORE_ERROR, LGO-139, 35, 713.33 
2025-03-03, 32, , , 241.93 
2025-03-14, 61, USP-021, 48, 519.98 
2025-03-22, 48, XKW-259, 36, 334.62 
2025-03-24, 79, ICX-144, 1, 86.66 
2025-01-11, 77, OCK-647, QUANTITY_ERROR,  
2025-03-02, 90, UQS-951, 28, None 
2025-01-16, 35, LVD-691, QUANTITY_ERROR, 884.07 
2025-01-20, 64, VJO-715, 33, 214.04 
2025-01-19, 62, YPR-028, 9, 157.56 
, 70, BCS-005, 29, 756.86 
2025-02-09, 10, HOY-286, None, 48.63 
None, 76, PRODUCT_ERROR, 45, 218.26 
2025-01-23, 24, HJJ-056, 8, None 
2025-03-05, 99, AEN-037, 45, 578.04 
2025-03-18, 22, TCK-362, 28, 990.41 
DATE_ERROR, STORE_ERROR, QQK-121, 23, 298.21 
2025-03-14, 7, JNC-411, 39, 376.52 
2025-02-08, None, LYD-538, 48, 550.1 
2025-03-11, 33, TKW-437, 23, 851.54 
2025-03-20, 91, QJH-661, 5, None 
2025-01-20, , IQZ-491, 16, 530.07 
2025-02-01, 44, QBA-031, 38, 201.27 
2025-03-29, 40, LMP-068, 46, 954.09 
2025-02-23, 39, LUD-659, 33, 312.51 
2025-03-14, 1, JTY-114, 29, 397.43 
2025-01-21, 23, DTL-269, QUANTITY_ERROR, 948.97 
2025-02-09, 62, PRODUCT_ERROR, 25, 380.08 
2025-03-29, 44, WZH-340, 34, 176.81 
2025-01-04, 87, OKK-035, 20, 12.14 
2025-01-07, 39, IUA-214, 22, 116.44 
2025-01-06, 31, HXG-035, 29, 555.41 
2025-03-12, 79, MCI-869, 45, 979.34 
DATE_ERROR, 86, TDY-550, 50, 283.4 
2025-02-21, 36, NSC-059, 6, 592.08 
2025-03-14, 48, ZXI-255, 24, 585.26 
2025-02-09, 49, None, QUANTITY_ERROR, 520.51 
2025-03-29, 98, IDY-309, 5, 102.1 
2025-01-31, 52, None, 7, 140.54 
2025-02-21, 80, AML-349, 29, 774.99 
2025-03-15, 31, CND-997, 50, 849.58 
2025-03-14, 28, RUU-980, QUANTITY_ERROR, 744.71 
2025-02-21, 15, EPS-546, 2, 115.28 
DATE_ERROR, 92, CLF-739, 30, 228.71 
2025-03-10, 29, MJJ-880, 20, 814.43 
2025-01-16, 100, SSK-702, 6, 319.22 
2025-02-15, 84, WUS-652, 35, 321.98 
2025-03-21, 95, NSX-318, 24, 592.65 
2025-03-26, 88, THL-806, QUANTITY_ERROR, 320.22 
2025-03-02, 2, SRK-578, QUANTITY_ERROR, 310.26 
2025-01-25, 20, ZHJ-443, None, REVENUE_ERROR 
2025-01-17, 14, BQV-455, 36, 72.36 
2025-01-18, 4, SHD-063, 43, 678.72 
2025-01-23, 96, IOH-323, 11, 31.32 
DATE_ERROR, 56, BLN-839, 40, 867.29 
2025-02-13, 26, PRODUCT_ERROR, 5, 122.79 
2025-03-05, 82, WDO-960, 48, 722.99 
2025-02-21, 6, RLQ-026, 48, 833.74 
2025-01-17, STORE_ERROR, XFS-769, 32, 840.7 
2025-02-18, 17, NIW-807, 29, 629.02 
2025-01-08, 42, VZE-290, 50, 57.96 
2025-03-15, 73, TWI-743, 19, 317.4 
2025-03-27, 28, None, 9, 960.48 
2025-02-24, 80, AQQ-152, 41, 484.26 
2025-02-19, None, FJS-899, 18, 804.07 
2025-02-18, 74, PEZ-228, 4, REVENUE_ERROR 
2025-02-25, 11, , 22, 851.39 
2025-01-02, 41, None, 16, 309.15 
2025-03-15, 47, HAT-525, 39, 876.16 
2025-02-23, 76, BPU-788, 26, None 
2025-02-25, 15, PBS-387, 24, 683.78 
DATE_ERROR, None, ANU-563, 11, 668.72 
2025-01-18, 9, TEZ-417, 29, 76.88 
DATE_ERROR, 64, None, 4, 540.92 
2025-03-23, 88, IVV-383, 15, None 
2025-02-09, 72, AJY-684, 37, 480.25 
2025-01-06, 74, DKK-159, 41, 596.36 
2025-02-20, 30, OZR-299, QUANTITY_ERROR, 869.22 
None, 90, QMQ-483, None, 624.5 
2025-02-08, 27, AZZ-471, 21, 652.75 
2025-02-15, 6, OYB-585, QUANTITY_ERROR, 685.41 
2025-02-25, 85, RWH-122, QUANTITY_ERROR, 183.81 
2025-03-28, 70, RYZ-894, 19, 746.78 
2025-03-26, 43, , 31, 744.91 
2025-01-27, 86, KES-766, None, 372.86 
2025-02-02, 47, MQW-865, 32, 561.06 
2025-03-17, 41, SZS-792, , 884.29 
2025-02-05, 39, PRODUCT_ERROR, 47, 303.51 
2025-01-06, 58, CZK-799, QUANTITY_ERROR, 63.87 
2025-03-17, 78, PND-286, 45, 585.87 
2025-02-26, 22, QRL-564, 14, 465.01 
2025-01-15, 90, QFB-202, 29, 58.18 
2025-03-16, 91, , 20, 505.05 
, 8, IBC-418, 7, 229.43 
2025-02-27, 11, PTB-676, None, 632.56 
2025-01-17, 42, ZXA-735, 12, 354.39 
2025-01-14, 12, BUN-871, 17, 223.16 
2025-02-04, 96, UMU-272, 26, 700.89 
2025-03-26, 50, IOR-252, 30, 229.81 
